TagID,tagon_time,Type,EventID,start_time,sec_since_tagon,duration,BB_RMS,SPL_rms_fc_1000,SPL_rms_fc_1250,SPL_rms_fc_1600,SPL_rms_fc_2000,SPL_rms_fc_2500,SPL_rms_fc_3150,SPL_rms_fc_4000,SPL_rms_fc_5000,SPL_rms_fc_6300,SPL_rms_fc_8000
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:56:09Z,105119.93,2.62,132.62902150447755,122.013487873876,126.130992713071,122.553817320345,119.594465848361,116.860550346561,117.298913535087,121.216213472198,126.214159816019,122.969244767036,121.479814100706
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:56:37Z,105147.37,3.5,113.14581330043649,100.910371981166,101.55822382796,103.175109521164,101.130128823544,96.3362153508146,104.307880380289,108.230947728866,98.6574173732555,102.564502312128,103.569414114959
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:57:04Z,105174.64,3.64,118.95921443146129,NA,NA,NA,NA,87.5109120045115,112.743668692985,117.735714159674,96.3249773028799,79.6424997378246,82.0604738082389
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:57:31Z,105201.84,3.84,116.5828654146816,NA,NA,NA,NA,85.4385146331742,110.722364806944,115.253437940704,91.9643225358746,75.9706500686455,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:57:59Z,105229.38,3.64,113.52653609968411,NA,NA,NA,NA,82.128557564559,106.89171468377,112.45075795285,85.7213768227331,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:58:26Z,105256.56,4.05,114.48462382760233,NA,NA,NA,NA,83.3943870282265,108.225490217517,113.273693834306,91.5837172095928,78.4933246256169,81.749875362138
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:58:54Z,105284.11,3.92,114.80739458330012,NA,NA,NA,NA,83.9875224986737,109.350235577157,113.324810883385,90.0273147093754,77.6341072940538,78.4436369915693
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:59:21Z,105311.49,3.86,116.92025016805694,NA,NA,NA,NA,84.6922484217954,108.681927826504,116.199949714591,89.8061659408044,77.8629075210079,78.3287909997163
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T21:59:48Z,105338.92,3.83,121.31142666864207,NA,NA,NA,81.4613360194053,98.1306146089617,120.85462669845,111.041836048088,89.389105659142,86.1523353669978,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:00:16Z,105366.23,3.92,115.23734008987618,NA,NA,NA,NA,90.8241617289222,114.351507904333,107.614692588028,94.0477260731129,81.4026663030165,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:00:43Z,105393.72,3.83,114.22329737582854,NA,NA,NA,76.474288176908,91.6688469194011,113.575048261982,105.375399451283,86.8600999173494,82.813715126085,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:01:11Z,105421.19,3.79,113.60827658733103,NA,NA,NA,NA,91.3363930726955,113.244062573509,102.247744827929,83.5201460074735,79.9587705411965,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:01:38Z,105448.63,3.92,113.86484378744925,NA,NA,NA,NA,91.8705895796167,113.42099591252,103.283072296494,88.3747566831378,81.2317275820914,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:02:06Z,105476.13,3.88,111.3712384417981,NA,NA,NA,NA,88.9842636671696,110.829885330226,101.573268638919,88.8455359928136,81.6710095097988,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:02:33Z,105503.66,3.97,115.980121946219,NA,NA,NA,78.7974362802717,94.5626991465138,115.646013857838,104.073870632451,88.6415887977745,81.0535089120509,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:03:01Z,105531.12,3.97,112.51183476513759,84.9653199098465,83.693989882309,81.2033130671674,NA,89.9377929580969,111.298849868313,106.061437182983,90.7806741106488,83.2691471802066,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:03:28Z,105558.74,3.9,111.22776905749765,NA,NA,NA,NA,89.224496902494,110.943136013526,98.593397249527,82.9364426647367,81.758118711321,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:03:56Z,105586.29,3.86,106.46639426369777,NA,NA,NA,NA,82.9174066482167,105.258074962204,100.030660404918,85.9279938797756,80.2934151233373,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:04:23Z,105613.77,3.83,114.34503186555551,79.0063431444696,NA,NA,NA,90.6212016305739,113.875679051456,104.163432783685,86.2391896276456,80.8870466160584,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:04:51Z,105641.34,3.88,114.16568143633705,92.83393603521,89.9267544150799,88.4214340002118,85.3737153384307,91.3926864655382,113.406811579171,105.471031362117,90.7100328421379,79.6489006568559,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:05:18Z,105668.88,3.88,114.64994887141508,NA,NA,NA,NA,93.0717166869276,114.247707941906,103.548407785527,90.571034514625,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:05:46Z,105696.45,3.92,105.88186529581172,NA,NA,NA,NA,82.8638930751671,104.199499419451,100.655933580691,87.9170255123772,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:06:14Z,105724,3.92,117.11463829902382,NA,NA,NA,NA,93.803220398316,116.484596043767,108.138836639497,92.8889474794655,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:06:41Z,105751.79,3.62,116.16781779159986,NA,NA,NA,NA,93.4056322437999,115.92577752105,102.401360153369,92.944638372441,85.396423082586,87.3241327162785
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:07:12Z,105782.34,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:07:37Z,105806.96,3.57,130.3087698962843,122.480529616808,120.039704609233,122.734118142222,120.965968369515,117.778913819971,116.851060431294,116.540891424853,122.202111944945,120.675218721461,116.70267768696
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:08:31Z,105861.92,1.97,118.65255823363613,NA,NA,NA,NA,NA,118.415078101709,105.91278893328,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:08:59Z,105889.29,3.75,116.7662576111082,NA,NA,NA,NA,NA,116.45375800037,105.181596381312,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:09:26Z,105916.77,3.88,111.28945334320706,NA,NA,NA,NA,NA,110.622641596379,102.822501840935,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:09:54Z,105944.39,3.77,106.15642893312028,NA,NA,NA,NA,85.3773854217281,105.800605954475,94.6264052221509,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:10:21Z,105971.94,3.84,111.00582497400259,NA,NA,NA,NA,85.97939089137,107.185485939133,108.476504064085,94.5857426320447,78.6005811849003,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:10:49Z,105999.38,4.05,115.65314647155306,NA,NA,NA,77.7587598752573,93.4802788926609,115.340054270856,103.430847393717,90.7069180432427,78.2071938502274,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:11:16Z,106026.91,3.99,106.4062864847607,NA,NA,NA,NA,82.344911555001,105.707797352866,97.8133175460745,84.4534821655041,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:11:44Z,106054.48,4.37,105.91477138374839,NA,NA,NA,NA,84.4253759427868,105.562063292841,94.088766653452,83.1014415951582,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:12:12Z,106082.12,3.84,107.59833258798714,NA,NA,NA,NA,83.24413142098,106.907704768861,98.9735143957183,84.2741804820595,79.2140383451793,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:12:39Z,106109.56,4.03,108.87595644199045,NA,NA,NA,NA,87.0305838049358,108.347636562781,98.9016660248446,87.5740782973701,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:13:07Z,106137.13,3.83,108.79692168423261,NA,NA,NA,NA,86.2922342608595,108.325722831508,98.5866991053919,81.6453388284741,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:13:34Z,106164.62,3.99,100.59920230370224,NA,NA,NA,NA,79.346195561581,99.9653305836532,91.3158664406484,80.7560117089795,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:14:02Z,106192.17,3.94,109.47368977686364,NA,NA,NA,NA,88.0183553069663,109.039242201548,98.9205806249185,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:14:29Z,106219.74,4.03,107.61718163584601,NA,NA,NA,NA,86.2496814848157,107.141714268101,97.4580195396423,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:14:57Z,106247.29,3.92,102.6311661381098,NA,NA,NA,NA,81.0739687205005,102.089617269221,93.0548793992582,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:15:24Z,106274.93,3.84,110.74248044269508,NA,NA,NA,NA,87.5090897271566,110.482467690092,97.9294642640638,NA,80.9121225506896,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:15:52Z,106302.35,4.06,107.43875847253835,NA,NA,NA,NA,85.8381687340655,106.99586769309,96.820837222953,82.6196242560794,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:16:20Z,106329.98,3.92,109.0333659405658,NA,NA,NA,NA,85.9351666994355,108.306328736413,100.617417640174,86.2186571582538,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:16:47Z,106357.44,3.79,113.75088584516709,NA,NA,NA,92.3315063181098,113.220277877672,103.608423958055,92.7784346962409,87.9682549309154,79.646282687648,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:17:15Z,106385,3.86,114.84419939478117,NA,NA,NA,87.4839237576098,114.15406474978,106.418532789905,82.9513462755223,83.6002914489094,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:17:42Z,106412.64,3.95,109.99299719629242,NA,NA,NA,89.7798922029617,109.662805354498,97.5509177399208,87.0963555098439,81.9471498813905,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:18:10Z,106440.07,3.94,111.3562626873186,NA,NA,NA,88.0367580104503,110.542470608597,102.965990539653,94.022079659525,85.046533048436,78.6409575142366,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:18:37Z,106467.82,3.77,103.94142643080914,NA,NA,NA,83.40407643392,102.550439232542,97.9532544664003,85.1959778947599,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:19:05Z,106495.44,3.9,101.55012757624164,NA,NA,NA,81.9349738599606,100.835096078826,92.6682043727558,82.1623499177385,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:19:33Z,106523.17,3.79,94.54584704055304,NA,NA,NA,NA,93.8463787977543,85.4583361763239,NA,NA,NA,78.5901749415558
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:20:00Z,106550.74,3.88,94.51190310559902,NA,NA,NA,NA,93.4673743609695,87.8114620930475,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:20:28Z,106578.37,3.59,92.35342845608835,NA,NA,NA,NA,91.1045888944275,86.331184714831,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:20:56Z,106606.01,3.72,93.691234631645,NA,NA,NA,NA,92.749934224732,86.5885212764066,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:21:23Z,106633.63,3.79,95.10650180262495,NA,NA,NA,NA,94.3451252782107,87.169525470987,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:21:51Z,106661.33,3.79,91.78422098562643,NA,NA,NA,NA,90.4197734245088,84.7236715117184,NA,NA,NA,80.4082513686875
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:22:18Z,106688.94,3.68,92.71571851697067,NA,NA,NA,NA,91.2096864002086,87.0352516023545,76.270246025686,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:22:46Z,106716.6,3.79,93.73718146098221,NA,NA,NA,NA,92.9732089216244,85.8137277563087,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:23:14Z,106744.3,3.86,92.28853649636551,NA,NA,NA,NA,91.0046069514352,86.3699446766435,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:23:41Z,106771.83,3.84,95.30804959294068,NA,NA,NA,NA,92.616997271544,91.6461628737782,80.2940510572176,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:24:09Z,106799.62,3.73,97.36331616583031,NA,NA,NA,NA,96.462143037002,89.7618657362185,78.7200365872598,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:24:37Z,106827.24,3.81,97.42096937815852,NA,NA,NA,NA,94.5887756158478,93.9059684142288,82.7261846666216,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:25:04Z,106854.83,2.32,89.7658975008103,NA,NA,NA,NA,81.4768683876712,89.068840691079,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:25:31Z,106881.28,1.94,90.09591275950237,NA,NA,NA,NA,83.0778275354199,89.1338800309859,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:25:57Z,106907.18,2.32,90.89228941138586,NA,NA,NA,NA,83.7804254950488,89.9532007664606,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:26:23Z,106933.39,2.18,82.9600846284559,NA,NA,NA,NA,NA,82.9600846284559,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:26:49Z,106959.49,2.25,90.22689936272221,NA,NA,NA,NA,81.379877467797,89.620064353326,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:27:15Z,106985.7,2.18,88.99499914202005,NA,NA,NA,NA,79.7293800478426,88.4475989235633,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:27:41Z,107011.77,2.29,89.18324359653101,NA,NA,NA,NA,79.4585958970941,88.6939678610632,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:28:08Z,107037.98,2.19,90.98908760856224,NA,NA,NA,NA,79.1054317130392,90.4360655115298,78.373336491488,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:28:34Z,107064.01,2.16,90.71710723765722,NA,NA,NA,NA,81.9323477876173,89.7917976634435,78.4698305940486,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:29:00Z,107090.2,2.21,90.76658421821058,NA,NA,NA,NA,NA,90.392205046489,79.9360129347196,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:29:26Z,107116.29,2.16,85.96010184393586,NA,NA,NA,NA,79.9699767138959,84.7005085099262,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:29:52Z,107142.53,2.08,85.45646945380945,NA,NA,NA,NA,79.6216983538965,84.1433291625055,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:30:18Z,107168.78,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:30:44Z,107194.88,2.08,86.7397941999433,NA,NA,NA,NA,77.6847677027532,86.1633104758012,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:31:11Z,107220.97,2.03,85.6597978565548,NA,NA,NA,NA,78.9394554938614,84.6206645514178,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:31:37Z,107247.16,1.08,87.3182648131799,NA,NA,NA,NA,78.0310362142017,84.2462485394214,NA,81.2303057303336,NA,78.8736573068404
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:32:03Z,107273.4,1.85,91.77636241683592,79.676679904447,83.4333518369097,NA,83.4277615152949,81.3273713788693,82.7474828967502,80.9377710053508,81.6610047545348,83.9394661444909,81.1217345235192
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:33:54Z,107384.58,1.55,79.715853753159,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.715853753159
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:34:13Z,107403.94,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:34:40Z,107430.15,2.18,82.5609256285002,NA,NA,NA,NA,NA,79.342182532977,NA,79.7495209239963,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:35:06Z,107456.16,2.01,78.9302190020551,NA,NA,NA,NA,NA,78.9302190020551,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:35:32Z,107482.42,2.34,79.1753387600726,NA,NA,NA,NA,NA,79.1753387600726,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:35:58Z,107508.67,1.94,78.4091818952844,NA,NA,NA,NA,NA,78.4091818952844,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:36:24Z,107534.56,1.99,78.7851022641781,NA,NA,NA,NA,NA,78.7851022641781,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:36:50Z,107560.75,1.99,80.07252553945779,NA,NA,NA,NA,NA,80.0725255394578,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:37:16Z,107586.89,2.08,83.0256130543013,NA,NA,NA,NA,NA,79.5571457720052,NA,80.4297245964562,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:37:42Z,107612.9,2.49,82.63315010113442,NA,NA,NA,NA,NA,82.6331501011344,NA,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:38:09Z,107639.16,3.81,87.63899027534333,NA,NA,NA,NA,78.1588476391096,86.3237120233532,79.3585068210382,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:38:37Z,107666.97,3.31,87.51400482487168,NA,NA,NA,NA,80.7415823048138,85.7808397950647,78.2621605564467,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:39:04Z,107694.52,3.48,91.45789385279525,NA,NA,NA,NA,79.7669902611675,90.0887195061629,84.5254401577157,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:39:32Z,107722.2,3.7,87.67246797678537,NA,NA,NA,NA,80.1138286025463,85.4776729644666,81.1217877541155,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:39:59Z,107749.84,2.85,89.66142537580842,NA,NA,NA,NA,80.1791946842845,88.6003350692931,79.8361475518511,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:40:27Z,107777.48,3.64,91.84799983300074,NA,NA,NA,NA,80.6764881305544,91.0484025413598,81.4765261404147,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:40:55Z,107805.21,3.66,91.3221022792105,NA,NA,NA,NA,80.0993644215613,90.4469483946977,81.617737476344,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:41:22Z,107832.75,3.7,92.42068389820051,NA,NA,NA,NA,79.2943966899098,91.6340281704071,83.102329926771,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:41:50Z,107860.5,3.15,87.87344961020375,NA,NA,NA,NA,78.024413725051,86.9231942532662,77.5575282765555,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:42:18Z,107888.19,3.53,92.07264794164388,NA,NA,NA,NA,78.5686860041846,91.2698305955862,83.0120454188363,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:42:45Z,107915.78,3.59,92.5781113471035,85.7772190697606,81.6274821704149,80.1373540750883,NA,NA,89.4783794143103,80.6841921902677,82.5476436037077,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:43:13Z,107943.42,4.47,99.70610514543677,NA,NA,NA,NA,77.6216222976862,98.8374150025364,92.1389740684277,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:43:41Z,107971.1,4.43,100.57046282296022,NA,NA,NA,NA,NA,99.7979699607845,92.6910417585789,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:44:08Z,107998.81,4.3,91.65182833536272,NA,NA,NA,NA,NA,90.7609174168159,84.3344849633484,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:44:36Z,108026.36,3.84,88.59691431583002,81.9157162783929,NA,NA,NA,77.8337160993352,85.7665416235927,81.1554744262024,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:45:04Z,108054.39,3.83,88.02187331140152,NA,NA,NA,NA,NA,87.1180344472771,80.7608557163263,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:45:31Z,108081.5,4.17,92.72833175863931,NA,NA,NA,NA,NA,91.2302611905982,87.3782860069969,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:45:59Z,108109.25,3.75,86.06739936851035,NA,NA,NA,NA,79.359556852914,83.6666105242589,79.3154506711546,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:46:26Z,108136.75,4.05,95.88930818634233,80.8559322291411,79.1859316579471,78.0970565547149,NA,85.883583939333107,94.9545337576924,79.7657764392055,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:46:54Z,108164.48,3.79,93.21309288969701,NA,NA,NA,NA,86.4723494157167,91.7164267587122,82.2282590670174,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:47:22Z,108192.16,3.75,122.7590067523031,96.2897106679659,104.593285323006,105.313711136493,100.473869383784,95.8718715538213,102.378945908539,116.660039029075,119.739973554879,114.872514020631,108.796093531227
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:47:49Z,108219.52,1.85,120.23775299710934,102.767316505548,101.9171100426,109.282272029191,99.88973307655,102.975258861372,101.238277637388,103.172917935522,111.630890936538,117.562869317884,111.966595354677
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:48:17Z,108247.18,2.29,128.93482286999733,125.359928774293,118.426263814252,118.060687226894,117.354454498545,116.738929020536,115.889160587977,113.168614281618,118.641094051999,113.729905139716,116.766527228174
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:48:44Z,108274.79,3.73,100.1976400913816,NA,NA,NA,NA,91.5414650839093,99.2104070606166,NA,88.4628462147679,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:49:12Z,108302.25,4.03,101.29388603803909,NA,NA,NA,NA,92.7409979070878,100.353686350854,82.3044895673744,85.6994747674063,80.3179397179668,79.7008438260438
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:49:39Z,108329.74,3.99,106.42583412531218,81.4048016661739,NA,NA,NA,97.6128756756852,105.769909592542,82.7660993100744,NA,77.5470015769672,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:50:07Z,108357.26,4.06,105.92414413126441,NA,NA,NA,NA,98.2320945086083,105.043236069622,86.469395425724,NA,79.1774678103033,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:50:34Z,108384.93,4.06,102.6450749410717,NA,NA,NA,NA,94.2276687906628,101.884761350414,84.8552532630887,NA,NA,NA
Zica-20191012-144029,2019-10-12T16:43:59Z,MFA,20191013-200509,2019-10-13T22:51:02Z,108412.37,4.05,98.39131036550086,NA,NA,NA,NA,92.8407746387579,96.7215839627041,84.4776404939256,NA,NA,NA
